cleaning_status,platinum_prompt,platinum_prompt_no_cot,platinum_target,original_target,platinum_parsing_strategy,input,output_program,output_answer,split,dataset,bodmas_question,elog_question,trigno_question
consensus,"Solve the following math word problem.

 Your class is having a pizza party. You buy 5 pizzas. Each pizza has 4 slices. How many slices is that altogether?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 Your class is having a pizza party. You buy 5 pizzas. Each pizza has 4 slices. How many slices is that altogether?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['20'],['20'],math, Your class is having a pizza party. You buy 5 pizzas. Each pizza has 4 slices. How many slices is that altogether?,"answer=(5.0*4.0)
print(answer)",20,test,singleop, Your class is having a pizza party. You buy 5 pizzas. Each pizza has (4/(33/33))  slices. How many slices is that altogether?, Your class is having a pizza party. You buy 5 pizzas. Each pizza has LOG(EXPONENTIAL(4))  slices. How many slices is that altogether?, Your class is having a pizza party. You buy 5 pizzas. Each pizza has (4/(sec^2(15)-tan^2(15)))  slices. How many slices is that altogether?
consensus,"Solve the following math word problem.

 Ellen had 2080 Legos, but she lost 17 Legos. How many Legos does she have now?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 Ellen had 2080 Legos, but she lost 17 Legos. How many Legos does she have now?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['2063'],['2063'],math," Ellen had 2080 Legos, but she lost 17 Legos. How many Legos does she have now?","answer=(2080.0-17.0)
print(answer)",2063,test,singleop," Ellen had (2080/(0.5*2))  Legos, but she lost 17 Legos. How many Legos does she have now?"," Ellen had LOG(EXPONENTIAL(2080))  Legos, but she lost 17 Legos. How many Legos does she have now?"," Ellen had (2080.0*(sec^2(84)-tan^2(84)))  Legos, but she lost 17 Legos. How many Legos does she have now?"
consensus,"Solve the following math word problem.

 It takes 4 apples to make 1 pie. How many apples does it take to make 504 pies?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 It takes 4 apples to make 1 pie. How many apples does it take to make 504 pies?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['2016'],['2016'],math, It takes 4 apples to make 1 pie. How many apples does it take to make 504 pies?,"answer=(4.0*504.0)
print(answer)",2016,test,singleop, It takes 4 apples to make (1.0*(0.5*2))  pie. How many apples does it take to make 504 pies?, It takes 4 apples to make LOG(EXPONENTIAL(1))  pie. How many apples does it take to make 504 pies?, It takes 4 apples to make (2-(cosec^2(60) - cot^2(60)))  pie. How many apples does it take to make 504 pies?
consensus,"Solve the following math word problem.

If there are 7 bottle caps in a box and Linda puts 7 more bottle caps inside, how many bottle caps are in the box?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

If there are 7 bottle caps in a box and Linda puts 7 more bottle caps inside, how many bottle caps are in the box?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['14'],['14'],math,"If there are 7 bottle caps in a box and Linda puts 7 more bottle caps inside, how many bottle caps are in the box?","answer=(7.0+7.0)
print(answer)",14,test,singleop,"If there are (6+(68/68))  bottle caps in a box and Linda puts 7 more bottle caps inside, how many bottle caps are in the box?","If there are LOG(EXPONENTIAL(7))  bottle caps in a box and Linda puts 7 more bottle caps inside, how many bottle caps are in the box?","If there are (7/(cos^2(31) + sin^2(31)))  bottle caps in a box and Linda puts 7 more bottle caps inside, how many bottle caps are in the box?"
consensus,"Solve the following math word problem.

Jose strolled to Jane's house. It is 24 miles from Jose's house to Jane's house. It took Jose 12 hours to get there. How fast did Jose go?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

Jose strolled to Jane's house. It is 24 miles from Jose's house to Jane's house. It took Jose 12 hours to get there. How fast did Jose go?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['2'],['2'],math,Jose strolled to Jane's house. It is 24 miles from Jose's house to Jane's house. It took Jose 12 hours to get there. How fast did Jose go?,"answer=(24.0/12.0)
print(answer)",2,test,singleop,Jose strolled to Jane's house. It is (25-(23/23))  miles from Jose's house to Jane's house. It took Jose 12 hours to get there. How fast did Jose go?,Jose strolled to Jane's house. It is EXPONENTIAL(LOG(24))  miles from Jose's house to Jane's house. It took Jose 12 hours to get there. How fast did Jose go?,Jose strolled to Jane's house. It is (24/(cosec^2(9) - cot^2(9)))  miles from Jose's house to Jane's house. It took Jose 12 hours to get there. How fast did Jose go?
consensus,"Solve the following math word problem.

There are 4 marbles. 7 marbles more are added. How many are there total?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

There are 4 marbles. 7 marbles more are added. How many are there total?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['11'],['11'],math,There are 4 marbles. 7 marbles more are added. How many are there total?,"answer=(4.0+7.0)
print(answer)",11,test,singleop,There are 4 marbles. (7.0*(0.5*2))  marbles more are added. How many are there total?,There are 4 marbles. LOG(EXPONENTIAL(7))  marbles more are added. How many are there total?,There are 4 marbles. (7.0*(sec^2(48)-tan^2(48)))  marbles more are added. How many are there total?
consensus,"Solve the following math word problem.

 Mrs. Hilt impressed 2436 fans at the basketball game on Friday. If the fans were seated in equal groups on 3 sets of bleachers, how many  fans were on each set?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 Mrs. Hilt impressed 2436 fans at the basketball game on Friday. If the fans were seated in equal groups on 3 sets of bleachers, how many  fans were on each set?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['812'],['812'],math," Mrs. Hilt impressed 2436 fans at the basketball game on Friday. If the fans were seated in equal groups on 3 sets of bleachers, how many  fans were on each set?","answer=(2436.0/3.0)
print(answer)",812,test,singleop," Mrs. Hilt impressed 2436 fans at the basketball game on Friday. If the fans were seated in equal groups on (3/(14/14))  sets of bleachers, how many  fans were on each set?"," Mrs. Hilt impressed 2436 fans at the basketball game on Friday. If the fans were seated in equal groups on EXPONENTIAL(LOG(3))  sets of bleachers, how many  fans were on each set?"," Mrs. Hilt impressed 2436 fans at the basketball game on Friday. If the fans were seated in equal groups on (3/(sec^2(52)-tan^2(52)))  sets of bleachers, how many  fans were on each set?"
consensus,"Solve the following math word problem.

Bonnie has 10 tickets. If she shares them among 2 friends, how many tickets does each friend get?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

Bonnie has 10 tickets. If she shares them among 2 friends, how many tickets does each friend get?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['5'],['5'],math,"Bonnie has 10 tickets. If she shares them among 2 friends, how many tickets does each friend get?","answer=(10.0/2.0)
print(answer)",5,test,singleop,"Bonnie has (11-(0.5*2))  tickets. If she shares them among 2 friends, how many tickets does each friend get?","Bonnie has LOG(EXPONENTIAL(10))  tickets. If she shares them among 2 friends, how many tickets does each friend get?","Bonnie has (10.0*(cosec^2(81) - cot^2(81)))  tickets. If she shares them among 2 friends, how many tickets does each friend get?"
consensus,"Solve the following math word problem.

 I have 80 cents to buy candy. If each gumdrop costs 4 cents, how many gumdrops can I buy?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 I have 80 cents to buy candy. If each gumdrop costs 4 cents, how many gumdrops can I buy?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['20'],['20'],math," I have 80 cents to buy candy. If each gumdrop costs 4 cents, how many gumdrops can I buy?","answer=(80.0/4.0)
print(answer)",20,test,singleop," I have 80 cents to buy candy. If each gumdrop costs (3+(0.5*2))  cents, how many gumdrops can I buy?"," I have 80 cents to buy candy. If each gumdrop costs LOG(EXPONENTIAL(4))  cents, how many gumdrops can I buy?"," I have 80 cents to buy candy. If each gumdrop costs (4.0*(cos^2(45) + sin^2(45)))  cents, how many gumdrops can I buy?"
consensus,"Solve the following math word problem.

 Adolfo made a tower with 35 blocks. He added some more blocks and now he has 65 blocks. How many did he have to  add?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 Adolfo made a tower with 35 blocks. He added some more blocks and now he has 65 blocks. How many did he have to  add?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['30'],['30'],math, Adolfo made a tower with 35 blocks. He added some more blocks and now he has 65 blocks. How many did he have to  add?,"answer=(65.0-35.0)
print(answer)",30,test,singleop, Adolfo made a tower with (36-(0.5*2))  blocks. He added some more blocks and now he has 65 blocks. How many did he have to  add?, Adolfo made a tower with EXPONENTIAL(LOG(35))  blocks. He added some more blocks and now he has 65 blocks. How many did he have to  add?, Adolfo made a tower with (35.0*(sec^2(18)-tan^2(18)))  blocks. He added some more blocks and now he has 65 blocks. How many did he have to  add?
consensus,"Solve the following math word problem.

 3 owls were sitting on the fence. 2 more owls joined them. How many owls are on the fence now?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 3 owls were sitting on the fence. 2 more owls joined them. How many owls are on the fence now?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['5'],['5'],math, 3 owls were sitting on the fence. 2 more owls joined them. How many owls are on the fence now?,"answer=(3.0+2.0)
print(answer)",5,test,singleop, (3/(0.5*2))  owls were sitting on the fence. 2 more owls joined them. How many owls are on the fence now?, EXPONENTIAL(LOG(3))  owls were sitting on the fence. 2 more owls joined them. How many owls are on the fence now?, (3/(cosec^2(24) - cot^2(24)))  owls were sitting on the fence. 2 more owls joined them. How many owls are on the fence now?
consensus,"Solve the following math word problem.

It took Amanda 2 hours to stroll to Kimberly's house at 4 miles per hour. How far is it between Amanda's house and Kimberly's house?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

It took Amanda 2 hours to stroll to Kimberly's house at 4 miles per hour. How far is it between Amanda's house and Kimberly's house?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['8'],['8'],math,It took Amanda 2 hours to stroll to Kimberly's house at 4 miles per hour. How far is it between Amanda's house and Kimberly's house?,"answer=(2.0*4.0)
print(answer)",8,test,singleop,It took Amanda 2 hours to stroll to Kimberly's house at (3+(67/67))  miles per hour. How far is it between Amanda's house and Kimberly's house?,It took Amanda 2 hours to stroll to Kimberly's house at EXPONENTIAL(LOG(4))  miles per hour. How far is it between Amanda's house and Kimberly's house?,It took Amanda 2 hours to stroll to Kimberly's house at (4/(sec^2(61)-tan^2(61)))  miles per hour. How far is it between Amanda's house and Kimberly's house?
consensus,"Solve the following math word problem.

 We ordered 21 pizzas. Each pizza has 8 slices. How many slices of pizza are there altogether?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 We ordered 21 pizzas. Each pizza has 8 slices. How many slices of pizza are there altogether?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['168'],['168'],math, We ordered 21 pizzas. Each pizza has 8 slices. How many slices of pizza are there altogether?,"answer=(21.0*8.0)
print(answer)",168,test,singleop, We ordered (21/(0.5*2))  pizzas. Each pizza has 8 slices. How many slices of pizza are there altogether?, We ordered EXPONENTIAL(LOG(21))  pizzas. Each pizza has 8 slices. How many slices of pizza are there altogether?, We ordered (20+(cos^2(75) + sin^2(75)))  pizzas. Each pizza has 8 slices. How many slices of pizza are there altogether?
verified,"Solve the following math word problem.

There are 55 oranges in a box. Deborah has 11 oranges in a bag. Susan takes 35 oranges out of the box. How many oranges are left in the box?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

There are 55 oranges in a box. Deborah has 11 oranges in a bag. Susan takes 35 oranges out of the box. How many oranges are left in the box?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['20'],['20'],math,There are 55 oranges in a box. Deborah has 11 oranges in a bag. Susan takes 35 oranges out of the box. How many oranges are left in the box?,"answer=(55.0-35.0)
print(answer)",20,test,singleop,There are 55 oranges in a box. Deborah has (10+(0.5*2))  oranges in a bag. Susan takes 35 oranges out of the box. How many oranges are left in the box?,There are 55 oranges in a box. Deborah has EXPONENTIAL(LOG(11))  oranges in a bag. Susan takes 35 oranges out of the box. How many oranges are left in the box?,There are 55 oranges in a box. Deborah has (12-(sec^2(56)-tan^2(56)))  oranges in a bag. Susan takes 35 oranges out of the box. How many oranges are left in the box?
consensus,"Solve the following math word problem.

Helen starts with 82 cards. Gary takes 9 away. How many cards does Helen end with?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

Helen starts with 82 cards. Gary takes 9 away. How many cards does Helen end with?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['73'],['73'],math,Helen starts with 82 cards. Gary takes 9 away. How many cards does Helen end with?,"answer=(82.0-9.0)
print(answer)",73,test,singleop,Helen starts with (81+(0.5*2))  cards. Gary takes 9 away. How many cards does Helen end with?,Helen starts with LOG(EXPONENTIAL(82))  cards. Gary takes 9 away. How many cards does Helen end with?,Helen starts with (82.0*(cos^2(67) + sin^2(67)))  cards. Gary takes 9 away. How many cards does Helen end with?
consensus,"Solve the following math word problem.

 Mrs. Sheridan has 17 cats. Mr. Sheridan gave her 14 more cats. How many cats does Mrs. Sheridan have altogether?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 Mrs. Sheridan has 17 cats. Mr. Sheridan gave her 14 more cats. How many cats does Mrs. Sheridan have altogether?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['31'],['31'],math, Mrs. Sheridan has 17 cats. Mr. Sheridan gave her 14 more cats. How many cats does Mrs. Sheridan have altogether?,"answer=(17.0+14.0)
print(answer)",31,test,singleop, Mrs. Sheridan has 17 cats. Mr. Sheridan gave her (14.0*(0.5*2))  more cats. How many cats does Mrs. Sheridan have altogether?, Mrs. Sheridan has 17 cats. Mr. Sheridan gave her EXPONENTIAL(LOG(14))  more cats. How many cats does Mrs. Sheridan have altogether?, Mrs. Sheridan has 17 cats. Mr. Sheridan gave her (14/(sec^2(45)-tan^2(45)))  more cats. How many cats does Mrs. Sheridan have altogether?
consensus,"Solve the following math word problem.

 18 children were riding on the bus. At the bus stop, some more children got on the bus. Then there were 25 children altogether on the bus. How  many children got on the bus at the bus stop?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 18 children were riding on the bus. At the bus stop, some more children got on the bus. Then there were 25 children altogether on the bus. How  many children got on the bus at the bus stop?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['7'],['7'],math," 18 children were riding on the bus. At the bus stop, some more children got on the bus. Then there were 25 children altogether on the bus. How  many children got on the bus at the bus stop?","answer=(25.0-18.0)
print(answer)",7,test,singleop," 18 children were riding on the bus. At the bus stop, some more children got on the bus. Then there were (24+(0.5*2))  children altogether on the bus. How  many children got on the bus at the bus stop?"," 18 children were riding on the bus. At the bus stop, some more children got on the bus. Then there were EXPONENTIAL(LOG(25))  children altogether on the bus. How  many children got on the bus at the bus stop?"," 18 children were riding on the bus. At the bus stop, some more children got on the bus. Then there were (25/(cos^2(85) + sin^2(85)))  children altogether on the bus. How  many children got on the bus at the bus stop?"
consensus,"Solve the following math word problem.

 Tyler had 15 dogs. Each dog had 5 puppies. How many puppies does Tyler now have?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 Tyler had 15 dogs. Each dog had 5 puppies. How many puppies does Tyler now have?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['75'],['75'],math, Tyler had 15 dogs. Each dog had 5 puppies. How many puppies does Tyler now have?,"answer=(15.0*5.0)
print(answer)",75,test,singleop, Tyler had 15 dogs. Each dog had (6-(57/57))  puppies. How many puppies does Tyler now have?, Tyler had 15 dogs. Each dog had LOG(EXPONENTIAL(5))  puppies. How many puppies does Tyler now have?, Tyler had 15 dogs. Each dog had (4+(sec^2(72)-tan^2(72)))  puppies. How many puppies does Tyler now have?
consensus,"Solve the following math word problem.

 Carla has some marbles. She bought 489 marbles. Now she has 2778 marbles all together. How many did she start with?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 Carla has some marbles. She bought 489 marbles. Now she has 2778 marbles all together. How many did she start with?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['2289'],['2289'],math, Carla has some marbles. She bought 489 marbles. Now she has 2778 marbles all together. How many did she start with?,"answer=(2778.0-489.0)
print(answer)",2289,test,singleop, Carla has some marbles. She bought 489 marbles. Now she has (2779-(0.5*2))  marbles all together. How many did she start with?, Carla has some marbles. She bought 489 marbles. Now she has EXPONENTIAL(LOG(2778))  marbles all together. How many did she start with?, Carla has some marbles. She bought 489 marbles. Now she has (2777+(cosec^2(34) - cot^2(34)))  marbles all together. How many did she start with?
consensus,"Solve the following math word problem.

If Rose strolled for 4 hours at 2 miles per hour. How far did Rose go?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

If Rose strolled for 4 hours at 2 miles per hour. How far did Rose go?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['8'],['8'],math,If Rose strolled for 4 hours at 2 miles per hour. How far did Rose go?,"answer=(4.0*2.0)
print(answer)",8,test,singleop,If Rose strolled for 4 hours at (3-(0.5*2))  miles per hour. How far did Rose go?,If Rose strolled for 4 hours at EXPONENTIAL(LOG(2))  miles per hour. How far did Rose go?,If Rose strolled for 4 hours at (2/(cosec^2(68) - cot^2(68)))  miles per hour. How far did Rose go?
consensus,"Solve the following math word problem.

 Paul had 42 strawberries in his basket. He picked 78 more strawberries. How many strawberries did he have then?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 Paul had 42 strawberries in his basket. He picked 78 more strawberries. How many strawberries did he have then?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['120'],['120'],math, Paul had 42 strawberries in his basket. He picked 78 more strawberries. How many strawberries did he have then?,"answer=(42.0+78.0)
print(answer)",120,test,singleop, Paul had (41+(100/100))  strawberries in his basket. He picked 78 more strawberries. How many strawberries did he have then?, Paul had EXPONENTIAL(LOG(42))  strawberries in his basket. He picked 78 more strawberries. How many strawberries did he have then?, Paul had (42/(cos^2(15) + sin^2(15)))  strawberries in his basket. He picked 78 more strawberries. How many strawberries did he have then?
consensus,"Solve the following math word problem.

Edward starts with 92 eggs. He gives 40 to Phillip. How many eggs does Edward end with?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

Edward starts with 92 eggs. He gives 40 to Phillip. How many eggs does Edward end with?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['52'],['52'],math,Edward starts with 92 eggs. He gives 40 to Phillip. How many eggs does Edward end with?,"answer=(92.0-40.0)
print(answer)",52,test,singleop,Edward starts with (92/(22/22))  eggs. He gives 40 to Phillip. How many eggs does Edward end with?,Edward starts with EXPONENTIAL(LOG(92))  eggs. He gives 40 to Phillip. How many eggs does Edward end with?,Edward starts with (92/(cosec^2(17) - cot^2(17)))  eggs. He gives 40 to Phillip. How many eggs does Edward end with?
consensus,"Solve the following math word problem.

Teresa starts with 52 bananas. She gets 2 more from Rachel. How many bananas does Teresa end with?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

Teresa starts with 52 bananas. She gets 2 more from Rachel. How many bananas does Teresa end with?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['54'],['54'],math,Teresa starts with 52 bananas. She gets 2 more from Rachel. How many bananas does Teresa end with?,"answer=(52.0+2.0)
print(answer)",54,test,singleop,Teresa starts with 52 bananas. She gets (2/(53/53))  more from Rachel. How many bananas does Teresa end with?,Teresa starts with 52 bananas. She gets EXPONENTIAL(LOG(2))  more from Rachel. How many bananas does Teresa end with?,Teresa starts with 52 bananas. She gets (2.0*(cos^2(4) + sin^2(4)))  more from Rachel. How many bananas does Teresa end with?
consensus,"Solve the following math word problem.

 A garden has 52 rows and 15 columns of bean plans. How many plants are there in all?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 A garden has 52 rows and 15 columns of bean plans. How many plants are there in all?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['780'],['780'],math, A garden has 52 rows and 15 columns of bean plans. How many plants are there in all?,"answer=(52.0*15.0)
print(answer)",780,test,singleop, A garden has 52 rows and (15/(0.5*2))  columns of bean plans. How many plants are there in all?, A garden has 52 rows and LOG(EXPONENTIAL(15))  columns of bean plans. How many plants are there in all?, A garden has 52 rows and (15/(cosec^2(37) - cot^2(37)))  columns of bean plans. How many plants are there in all?
consensus,"Solve the following math word problem.

 I have 648 pencils. If I put 4 pencils in each pencil box, how many pencil boxes will I fill?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 I have 648 pencils. If I put 4 pencils in each pencil box, how many pencil boxes will I fill?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['162'],['162'],math," I have 648 pencils. If I put 4 pencils in each pencil box, how many pencil boxes will I fill?","answer=(648.0/4.0)
print(answer)",162,test,singleop," I have 648 pencils. If I put (5-(54/54))  pencils in each pencil box, how many pencil boxes will I fill?"," I have 648 pencils. If I put LOG(EXPONENTIAL(4))  pencils in each pencil box, how many pencil boxes will I fill?"," I have 648 pencils. If I put (4.0*(cosec^2(94) - cot^2(94)))  pencils in each pencil box, how many pencil boxes will I fill?"
consensus,"Solve the following math word problem.

 Albert’s cabbage patch has 12 rows of cabbage. In each row, there are 15 heads of cabbage. How many heads of cabbage does Albert have in  all?

Think step-by-step. Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.","Solve the following math word problem.

 Albert’s cabbage patch has 12 rows of cabbage. In each row, there are 15 heads of cabbage. How many heads of cabbage does Albert have in  all?

Then, provide the final answer as a single number in the format ""Answer: XXX"" with no extra formatting.",['180'],['180'],math," Albert’s cabbage patch has 12 rows of cabbage. In each row, there are 15 heads of cabbage. How many heads of cabbage does Albert have in  all?","answer=(12.0*15.0)
print(answer)",180,test,singleop," Albert’s cabbage patch has (13-(0.5*2))  rows of cabbage. In each row, there are 15 heads of cabbage. How many heads of cabbage does Albert have in  all?"," Albert’s cabbage patch has LOG(EXPONENTIAL(12))  rows of cabbage. In each row, there are 15 heads of cabbage. How many heads of cabbage does Albert have in  all?"," Albert’s cabbage patch has (11+(sec^2(91)-tan^2(91)))  rows of cabbage. In each row, there are 15 heads of cabbage. How many heads of cabbage does Albert have in  all?"
